data_da_transacao,hora_da_transacao,localizacao_da_loja,quantidade_vendida,valor_unitario,valor_total,categoria_do_produto,nome_do_produto,tamanho,nome_do_mes,nome_do_dia,hora,mes,dia_da_semana
29-05-2023,16:05:03,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Maio,Segunda-feira,16,5,0
30-05-2023,09:37:38,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Maio,Terça-feira,9,5,1
30-05-2023,10:42:48,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Maio,Terça-feira,10,5,1
30-05-2023,16:30:33,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Maio,Terça-feira,16,5,1
30-05-2023,17:11:50,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Maio,Terça-feira,17,5,1
31-05-2023,10:16:11,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Maio,Quarta-feira,10,5,2
31-05-2023,16:17:25,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Maio,Quarta-feira,16,5,2
31-05-2023,19:14:03,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Maio,Quarta-feira,19,5,2
02-03-2023,11:18:24,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Quinta-feira,11,3,3
02-03-2023,19:39:47,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Quinta-feira,19,3,3
03-03-2023,12:42:55,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Sexta-feira,12,3,4
03-03-2023,12:44:17,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Sexta-feira,12,3,4
03-03-2023,13:58:14,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Sexta-feira,13,3,4
03-03-2023,15:52:31,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Sexta-feira,15,3,4
04-03-2023,11:59:23,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Sábado,11,3,5
04-03-2023,14:31:43,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Sábado,14,3,5
04-03-2023,18:05:27,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Sábado,18,3,5
05-03-2023,11:24:27,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Domingo,11,3,6
05-03-2023,14:19:59,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Domingo,14,3,6
05-03-2023,14:42:16,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Domingo,14,3,6
05-03-2023,15:51:35,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Domingo,15,3,6
05-03-2023,16:52:40,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Domingo,16,3,6
07-03-2023,10:59:19,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Terça-feira,10,3,1
08-03-2023,10:42:48,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Quarta-feira,10,3,2
08-03-2023,12:09:57,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Quarta-feira,12,3,2
08-03-2023,16:58:47,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Quarta-feira,16,3,2
08-03-2023,19:54:56,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Quarta-feira,19,3,2
09-03-2023,10:10:29,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Quinta-feira,10,3,3
11-03-2023,09:10:48,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Sábado,9,3,5
11-03-2023,09:32:07,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Sábado,9,3,5
11-03-2023,17:34:29,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Sábado,17,3,5
11-03-2023,19:17:53,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Sábado,19,3,5
13-03-2023,07:33:17,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Segunda-feira,7,3,0
13-03-2023,10:02:57,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Segunda-feira,10,3,0
13-03-2023,14:16:08,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Segunda-feira,14,3,0
13-03-2023,17:45:45,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Segunda-feira,17,3,0
14-03-2023,08:30:02,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Terça-feira,8,3,1
14-03-2023,10:20:10,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Terça-feira,10,3,1
15-03-2023,09:32:07,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Quarta-feira,9,3,2
15-03-2023,15:00:09,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Quarta-feira,15,3,2
15-03-2023,16:24:10,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Quarta-feira,16,3,2
16-03-2023,18:16:21,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Quinta-feira,18,3,3
17-03-2023,07:44:27,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Sexta-feira,7,3,4
17-03-2023,09:26:25,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Sexta-feira,9,3,4
17-03-2023,09:47:36,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Sexta-feira,9,3,4
17-03-2023,09:49:01,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Sexta-feira,9,3,4
18-03-2023,08:23:16,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Sábado,8,3,5
18-03-2023,09:54:47,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Sábado,9,3,5
18-03-2023,10:05:33,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Sábado,10,3,5
18-03-2023,18:10:19,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Sábado,18,3,5
19-03-2023,07:39:31,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Domingo,7,3,6
19-03-2023,10:45:52,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Domingo,10,3,6
19-03-2023,15:00:09,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Domingo,15,3,6
20-03-2023,07:57:23,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Segunda-feira,7,3,0
20-03-2023,08:21:01,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Segunda-feira,8,3,0
20-03-2023,08:56:02,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Segunda-feira,8,3,0
20-03-2023,09:29:37,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Segunda-feira,9,3,0
20-03-2023,10:16:11,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Segunda-feira,10,3,0
20-03-2023,10:25:13,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Segunda-feira,10,3,0
20-03-2023,14:18:59,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Segunda-feira,14,3,0
20-03-2023,14:54:24,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Segunda-feira,14,3,0
20-03-2023,19:13:31,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Segunda-feira,19,3,0
21-03-2023,08:17:01,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Terça-feira,8,3,1
21-03-2023,10:20:10,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Terça-feira,10,3,1
22-03-2023,10:37:26,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Quarta-feira,10,3,2
23-03-2023,11:48:23,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Quinta-feira,11,3,3
23-03-2023,14:04:24,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Quinta-feira,14,3,3
23-03-2023,15:09:25,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Quinta-feira,15,3,3
23-03-2023,16:45:46,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Quinta-feira,16,3,3
23-03-2023,17:11:50,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Quinta-feira,17,3,3
24-03-2023,16:47:14,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Sexta-feira,16,3,4
24-03-2023,19:53:00,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Sexta-feira,19,3,4
25-03-2023,08:40:35,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Sábado,8,3,5
25-03-2023,09:47:54,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Sábado,9,3,5
26-03-2023,07:00:31,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Domingo,7,3,6
26-03-2023,15:35:11,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Domingo,15,3,6
27-03-2023,08:20:25,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Segunda-feira,8,3,0
27-03-2023,09:52:13,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Segunda-feira,9,3,0
27-03-2023,11:29:45,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Segunda-feira,11,3,0
27-03-2023,16:32:03,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Segunda-feira,16,3,0
28-03-2023,07:58:34,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Terça-feira,7,3,1
28-03-2023,14:18:25,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Terça-feira,14,3,1
28-03-2023,14:46:23,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Terça-feira,14,3,1
28-03-2023,17:48:47,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Terça-feira,17,3,1
29-03-2023,13:08:30,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Quarta-feira,13,3,2
30-03-2023,09:32:07,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Quinta-feira,9,3,3
31-03-2023,16:14:54,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Sexta-feira,16,3,4
31-03-2023,17:06:33,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Março,Sexta-feira,17,3,4
01-04-2023,11:33:29,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Sábado,11,4,5
03-04-2023,12:24:57,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Segunda-feira,12,4,0
03-04-2023,12:44:17,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Segunda-feira,12,4,0
04-04-2023,11:59:23,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Terça-feira,11,4,1
04-04-2023,16:30:33,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Terça-feira,16,4,1
05-04-2023,11:24:27,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Quarta-feira,11,4,2
05-04-2023,14:19:59,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Quarta-feira,14,4,2
05-04-2023,14:42:16,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Quarta-feira,14,4,2
05-04-2023,15:51:35,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Quarta-feira,15,4,2
05-04-2023,16:52:40,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Quarta-feira,16,4,2
05-04-2023,19:51:09,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Quarta-feira,19,4,2
07-04-2023,10:16:40,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Sexta-feira,10,4,4
07-04-2023,18:07:09,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Sexta-feira,18,4,4
08-04-2023,10:42:48,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Sábado,10,4,5
08-04-2023,12:09:57,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Sábado,12,4,5
08-04-2023,13:13:25,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Sábado,13,4,5
08-04-2023,16:58:47,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Sábado,16,4,5
08-04-2023,19:54:56,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Sábado,19,4,5
09-04-2023,08:39:35,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Domingo,8,4,6
09-04-2023,08:55:36,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Domingo,8,4,6
09-04-2023,09:10:06,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Domingo,9,4,6
09-04-2023,09:32:40,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Domingo,9,4,6
09-04-2023,12:04:39,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Domingo,12,4,6
09-04-2023,16:18:08,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Domingo,16,4,6
10-04-2023,09:37:38,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Segunda-feira,9,4,0
13-04-2023,07:33:17,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Quinta-feira,7,4,3
13-04-2023,10:02:57,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Quinta-feira,10,4,3
13-04-2023,14:16:08,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Quinta-feira,14,4,3
13-04-2023,16:14:54,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Quinta-feira,16,4,3
14-04-2023,08:17:01,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Sexta-feira,8,4,4
14-04-2023,10:20:10,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Sexta-feira,10,4,4
15-04-2023,15:00:09,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Sábado,15,4,5
16-04-2023,13:33:56,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Domingo,13,4,6
16-04-2023,17:39:04,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Domingo,17,4,6
16-04-2023,18:16:21,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Domingo,18,4,6
18-04-2023,08:23:16,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Terça-feira,8,4,1
18-04-2023,14:08:07,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Terça-feira,14,4,1
18-04-2023,18:10:19,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Terça-feira,18,4,1
19-04-2023,07:39:31,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Quarta-feira,7,4,2
19-04-2023,09:32:07,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Quarta-feira,9,4,2
19-04-2023,10:45:52,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Quarta-feira,10,4,2
20-04-2023,08:56:02,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Quinta-feira,8,4,3
20-04-2023,10:25:13,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Quinta-feira,10,4,3
20-04-2023,10:36:00,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Quinta-feira,10,4,3
20-04-2023,11:25:36,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Quinta-feira,11,4,3
20-04-2023,14:54:24,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Quinta-feira,14,4,3
20-04-2023,19:10:06,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Quinta-feira,19,4,3
20-04-2023,19:13:31,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Quinta-feira,19,4,3
21-04-2023,08:17:01,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Sexta-feira,8,4,4
22-04-2023,08:19:40,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Sábado,8,4,5
22-04-2023,10:37:26,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Sábado,10,4,5
23-04-2023,07:49:50,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Domingo,7,4,6
23-04-2023,16:45:46,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Domingo,16,4,6
23-04-2023,17:55:08,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Domingo,17,4,6
24-04-2023,08:53:55,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Segunda-feira,8,4,0
24-04-2023,16:04:51,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Segunda-feira,16,4,0
24-04-2023,19:53:00,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Segunda-feira,19,4,0
25-04-2023,08:42:40,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Terça-feira,8,4,1
25-04-2023,09:47:54,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Terça-feira,9,4,1
25-04-2023,17:06:33,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Terça-feira,17,4,1
26-04-2023,11:26:52,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Quarta-feira,11,4,2
26-04-2023,15:09:55,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Quarta-feira,15,4,2
26-04-2023,16:00:05,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Quarta-feira,16,4,2
26-04-2023,18:18:17,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Quarta-feira,18,4,2
27-04-2023,16:32:03,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Quinta-feira,16,4,3
27-04-2023,19:14:03,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Quinta-feira,19,4,3
28-04-2023,13:56:44,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Sexta-feira,13,4,4
28-04-2023,14:08:22,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Sexta-feira,14,4,4
28-04-2023,14:18:25,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Sexta-feira,14,4,4
28-04-2023,14:46:23,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Sexta-feira,14,4,4
28-04-2023,17:48:47,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Sexta-feira,17,4,4
29-04-2023,09:31:21,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Sábado,9,4,5
29-04-2023,12:58:51,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Sábado,12,4,5
29-04-2023,14:20:16,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Sábado,14,4,5
29-04-2023,16:05:03,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Sábado,16,4,5
30-04-2023,10:20:10,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Domingo,10,4,6
30-04-2023,10:53:45,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Domingo,10,4,6
30-04-2023,11:09:47,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Domingo,11,4,6
30-04-2023,15:52:31,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Abril,Domingo,15,4,6
03-01-2023,13:58:14,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Terça-feira,13,1,1
03-01-2023,18:57:29,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Terça-feira,18,1,1
04-01-2023,13:12:37,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Quarta-feira,13,1,2
04-01-2023,13:57:40,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Quarta-feira,13,1,2
04-01-2023,16:30:33,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Quarta-feira,16,1,2
04-01-2023,17:53:30,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Quarta-feira,17,1,2
04-01-2023,18:05:27,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Quarta-feira,18,1,2
05-01-2023,11:24:27,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Quinta-feira,11,1,3
05-01-2023,12:01:03,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Quinta-feira,12,1,3
05-01-2023,16:52:40,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Quinta-feira,16,1,3
07-01-2023,10:16:40,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Sábado,10,1,5
07-01-2023,15:05:47,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Sábado,15,1,5
07-01-2023,18:07:09,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Sábado,18,1,5
08-01-2023,19:54:56,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Domingo,19,1,6
09-01-2023,09:32:40,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Segunda-feira,9,1,0
09-01-2023,10:10:29,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Segunda-feira,10,1,0
11-01-2023,19:17:53,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Quarta-feira,19,1,2
13-01-2023,10:02:57,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Sexta-feira,10,1,4
14-01-2023,08:17:01,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Sábado,8,1,5
14-01-2023,08:30:02,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Sábado,8,1,5
14-01-2023,14:16:04,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Sábado,14,1,5
15-01-2023,09:32:07,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Domingo,9,1,6
15-01-2023,10:45:52,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Domingo,10,1,6
15-01-2023,15:00:09,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Domingo,15,1,6
15-01-2023,15:54:25,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Domingo,15,1,6
16-01-2023,17:39:04,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Segunda-feira,17,1,0
17-01-2023,09:47:36,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Terça-feira,9,1,1
18-01-2023,08:23:16,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Quarta-feira,8,1,2
19-01-2023,10:45:52,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Quinta-feira,10,1,3
19-01-2023,15:00:09,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Quinta-feira,15,1,3
20-01-2023,08:34:24,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Sexta-feira,8,1,4
20-01-2023,09:20:53,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Sexta-feira,9,1,4
20-01-2023,11:25:36,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Sexta-feira,11,1,4
20-01-2023,14:54:24,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Sexta-feira,14,1,4
20-01-2023,17:06:53,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Sexta-feira,17,1,4
23-01-2023,11:48:23,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Segunda-feira,11,1,0
23-01-2023,17:11:50,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Segunda-feira,17,1,0
23-01-2023,17:55:08,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Segunda-feira,17,1,0
24-01-2023,09:42:37,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Terça-feira,9,1,1
24-01-2023,19:53:00,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Terça-feira,19,1,1
25-01-2023,08:40:35,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Quarta-feira,8,1,2
25-01-2023,11:54:23,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Quarta-feira,11,1,2
25-01-2023,17:06:33,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Quarta-feira,17,1,2
26-01-2023,15:09:55,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Quinta-feira,15,1,3
26-01-2023,16:00:05,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Quinta-feira,16,1,3
26-01-2023,19:11:16,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Quinta-feira,19,1,3
27-01-2023,16:32:03,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Sexta-feira,16,1,4
27-01-2023,19:14:03,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Sexta-feira,19,1,4
28-01-2023,14:08:22,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Sábado,14,1,5
28-01-2023,14:46:23,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Sábado,14,1,5
29-01-2023,09:03:37,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Domingo,9,1,6
29-01-2023,09:31:21,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Domingo,9,1,6
29-01-2023,16:05:03,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Domingo,16,1,6
30-01-2023,07:49:50,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Segunda-feira,7,1,0
30-01-2023,12:09:57,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Segunda-feira,12,1,0
30-01-2023,14:18:59,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Segunda-feira,14,1,0
30-01-2023,19:14:03,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Segunda-feira,19,1,0
31-01-2023,09:10:06,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Terça-feira,9,1,1
31-01-2023,11:24:27,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Terça-feira,11,1,1
31-01-2023,12:02:45,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Janeiro,Terça-feira,12,1,1
02-02-2023,12:02:45,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Fevereiro,Quinta-feira,12,2,3
02-02-2023,19:39:47,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Fevereiro,Quinta-feira,19,2,3
03-02-2023,12:44:17,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Fevereiro,Sexta-feira,12,2,4
03-02-2023,18:57:29,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Fevereiro,Sexta-feira,18,2,4
04-02-2023,11:59:23,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Fevereiro,Sábado,11,2,5
04-02-2023,13:12:37,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Fevereiro,Sábado,13,2,5
05-02-2023,12:01:03,Astoria,1,3.0,3.0,Chá,Peppermint,Grande,Fevereiro,Domingo,12,2,6
